coefficients: [-8.759503615670225, -7.26116160964974, -7.382710137416416, -2.970323647889553]
36.2959188791,-677330.608944
-31.5867904722,123401.573442
25.8160291205,-48004.4011045
32.7280418752,-405157.028055
0.0552988971608,204527.507065
-24.8214340343,-29316.3531722
-39.7112449505,532916.615509
-0.826677308204,108682.722982
22.3042258555,-227934.514676
-13.7326882379,458170.0423
32.2406811847,-299227.552728
-22.6205204409,362873.792348
49.7988367081,-931899.990712
1.28001414683,-201512.912012
22.8555280903,-175244.375909
5.4919141895,-68337.1317241
11.6054620031,-287613.424108
-38.447178142,312501.975291
30.465415443,-461152.519531
-44.7627877855,544803.742638
13.9855456485,-25886.6521594
4.38507714076,38762.9881316
27.2992884433,-118403.225283
29.521461653,-397728.642677
13.3068210738,-555640.222009
-7.16294554148,-283727.213403
0.688222346796,4894.62882694
18.1649831629,-25446.3455937
11.2175741589,192597.838418
-39.910550251,524773.486097
17.9957290902,-268381.309359
4.90225378798,57793.0485299
-41.6163963376,229964.599029
16.3754434965,63170.8949358
46.6731113359,-1252387.6085
49.6287398855,-1144519.2039
2.48302618551,-224354.228073
-37.1694505175,78847.0325021
-18.931270888,-4417.50820455
-3.48822263199,-95306.7366019
46.8847085697,-869596.794123
-14.7433088713,-32173.8777314
6.0462908415,180538.337259
49.6299215433,-744345.878202
3.35826923677,-56935.885278
-15.9990404696,23763.5370009
-14.4396842148,277268.008251
29.2074712217,-177129.129403
-33.5195483812,491316.899923
13.4093987518,208409.580722
30.9473989057,-265902.132524
-46.0187868792,839369.455988
-22.8317501628,54138.5682888
-36.3736516826,317821.763883
-30.9391421349,303991.217472
25.9831652855,-124527.574148
-23.4385237533,28613.4475051
22.3535265904,-294489.423815
1.58126090216,205450.249199
-16.1496881763,-163211.986199
-12.3748738449,515303.861678
27.119834793,-291417.752206
-40.4086121434,539641.240043
22.2609294584,-106524.941438
-41.3007857056,680975.384122
-7.64549877847,46562.5985597
25.5249277541,-219399.089072
-20.2000388803,177547.725373
-42.3069374534,519476.284227
21.5363978453,193923.922798
-11.5783878656,-169478.367276
-6.65524478901,272894.9065
20.6925964225,-252460.383804
-7.92477450639,41886.1612171
7.49135815227,-27514.9974117
39.2728390069,-704693.662353
10.6121745994,-85421.7774622
-22.6348010774,139825.722345
-40.1543241934,867552.431859
24.2701355929,-43746.0914762
40.4830847397,-539097.918554
46.2103861401,-1122657.15982
5.94405757275,-75005.7182651
-17.2096434187,283540.255752
-23.361453625,284585.368357
8.87219931233,65805.5054244
13.3382037054,44858.6779305
-34.5376909246,294983.4657
43.3639973453,-827034.934885
28.9602806163,-413235.548141
-20.7445045281,-4759.34334071
25.4678755997,-259647.353218
-39.7712645787,663569.264952
36.3448586077,-558122.182576
22.8476756199,-74886.0227998
43.1568766185,-609990.841013
23.9973176084,-37054.9423622
3.60065923381,-75778.1918706
13.2291401219,-165635.236928
-0.39113496333,-275506.010465
